# Temp u g r i z U B V R I NUV FUV M2 W1 W2
5.050000000000000000e+05 -1.048590000000000089e+01 -1.105809999999999960e+01 -1.166479999999999961e+01 -1.208329999999999949e+01 -1.246340000000000003e+01 -9.716829999999999856e+00 -1.101130000000000031e+01 -1.139020000000000010e+01 -1.178619999999999912e+01 -1.154429999999999978e+01 -9.507870000000000488e+00 -8.706979999999999720e+00 -9.493969999999999132e+00 -9.708019999999999428e+00 -9.217689999999999273e+00
5.060000000000000000e+05 -1.049220000000000041e+01 -1.106450000000000067e+01 -1.167120000000000068e+01 -1.208970000000000056e+01 -1.246979999999999933e+01 -9.723179999999999268e+00 -1.101759999999999984e+01 -1.139649999999999963e+01 -1.179260000000000019e+01 -1.155070000000000086e+01 -9.514170000000000016e+00 -8.713219999999999743e+00 -9.500270000000000437e+00 -9.714330000000000354e+00 -9.223959999999999937e+00
5.070000000000000000e+05 -1.049859999999999971e+01 -1.107080000000000020e+01 -1.167759999999999998e+01 -1.209609999999999985e+01 -1.247620000000000040e+01 -9.729530000000000456e+00 -1.102399999999999913e+01 -1.140290000000000070e+01 -1.179899999999999949e+01 -1.155710000000000015e+01 -9.520459999999999923e+00 -8.719440000000000524e+00 -9.506560000000000343e+00 -9.720629999999999882e+00 -9.230230000000000601e+00
5.080000000000000000e+05 -1.050489999999999924e+01 -1.107719999999999949e+01 -1.168389999999999951e+01 -1.210249999999999915e+01 -1.248259999999999970e+01 -9.735860000000000625e+00 -1.103030000000000044e+01 -1.140930000000000000e+01 -1.180540000000000056e+01 -1.156349999999999945e+01 -9.526730000000000587e+00 -8.725649999999999906e+00 -9.512840000000000629e+00 -9.726910000000000167e+00 -9.236480000000000246e+00
5.090000000000000000e+05 -1.051120000000000054e+01 -1.108350000000000080e+01 -1.169030000000000058e+01 -1.210880000000000045e+01 -1.248889999999999922e+01 -9.742179999999999396e+00 -1.103669999999999973e+01 -1.141559999999999953e+01 -1.181179999999999986e+01 -1.156980000000000075e+01 -9.532999999999999474e+00 -8.731849999999999667e+00 -9.519099999999999895e+00 -9.733180000000000831e+00 -9.242720000000000269e+00
5.100000000000000000e+05 -1.051750000000000007e+01 -1.108990000000000009e+01 -1.169660000000000011e+01 -1.211519999999999975e+01 -1.249530000000000030e+01 -9.748480000000000700e+00 -1.104299999999999926e+01 -1.142200000000000060e+01 -1.181809999999999938e+01 -1.157620000000000005e+01 -9.539249999999999119e+00 -8.738030000000000186e+00 -9.525349999999999540e+00 -9.739440000000000097e+00 -9.248950000000000671e+00
5.110000000000000000e+05 -1.052379999999999960e+01 -1.109619999999999962e+01 -1.170299999999999940e+01 -1.212149999999999928e+01 -1.250169999999999959e+01 -9.754780000000000229e+00 -1.104930000000000057e+01 -1.142830000000000013e+01 -1.182450000000000045e+01 -1.158249999999999957e+01 -9.545489999999999142e+00 -8.744210000000000704e+00 -9.531589999999999563e+00 -9.745689999999999742e+00 -9.255169999999999675e+00
5.120000000000000000e+05 -1.053009999999999913e+01 -1.110249999999999915e+01 -1.170930000000000071e+01 -1.212790000000000035e+01 -1.250799999999999912e+01 -9.761060000000000514e+00 -1.105560000000000009e+01 -1.143459999999999965e+01 -1.183079999999999998e+01 -1.158880000000000088e+01 -9.551719999999999544e+00 -8.750370000000000203e+00 -9.537819999999999965e+00 -9.751929999999999765e+00 -9.261380000000000834e+00
5.130000000000000000e+05 -1.053640000000000043e+01 -1.110880000000000045e+01 -1.171560000000000024e+01 -1.213419999999999987e+01 -1.251430000000000042e+01 -9.767329999999999401e+00 -1.106189999999999962e+01 -1.144089999999999918e+01 -1.183709999999999951e+01 -1.159520000000000017e+01 -9.557930000000000703e+00 -8.756520000000000081e+00 -9.544040000000000745e+00 -9.758160000000000167e+00 -9.267569999999999197e+00
5.140000000000000000e+05 -1.054260000000000019e+01 -1.111500000000000021e+01 -1.172189999999999976e+01 -1.214049999999999940e+01 -1.252059999999999995e+01 -9.773590000000000444e+00 -1.106819999999999915e+01 -1.144720000000000049e+01 -1.184340000000000082e+01 -1.160139999999999993e+01 -9.564140000000000086e+00 -8.762660000000000338e+00 -9.550240000000000506e+00 -9.764369999999999550e+00 -9.273749999999999716e+00
5.150000000000000000e+05 -1.054889999999999972e+01 -1.112129999999999974e+01 -1.172819999999999929e+01 -1.214680000000000071e+01 -1.252689999999999948e+01 -9.779840000000000089e+00 -1.107440000000000069e+01 -1.145350000000000001e+01 -1.184970000000000034e+01 -1.160769999999999946e+01 -9.570330000000000226e+00 -8.768789999999999196e+00 -9.556440000000000268e+00 -9.770569999999999311e+00 -9.279920000000000613e+00
5.160000000000000000e+05 -1.055509999999999948e+01 -1.112759999999999927e+01 -1.173440000000000083e+01 -1.215300000000000047e+01 -1.253320000000000078e+01 -9.786070000000000491e+00 -1.108070000000000022e+01 -1.145969999999999978e+01 -1.185599999999999987e+01 -1.161400000000000077e+01 -9.576510000000000744e+00 -8.774910000000000210e+00 -9.562620000000000786e+00 -9.776759999999999451e+00 -9.286080000000000112e+00
5.170000000000000000e+05 -1.056129999999999924e+01 -1.113380000000000081e+01 -1.174070000000000036e+01 -1.215930000000000000e+01 -1.253950000000000031e+01 -9.792289999999999495e+00 -1.108689999999999998e+01 -1.146599999999999930e+01 -1.186219999999999963e+01 -1.162030000000000030e+01 -9.582679999999999865e+00 -8.781010000000000204e+00 -9.568789999999999907e+00 -9.782939999999999969e+00 -9.292229999999999990e+00
5.180000000000000000e+05 -1.056760000000000055e+01 -1.114000000000000057e+01 -1.174690000000000012e+01 -1.216559999999999953e+01 -1.254570000000000007e+01 -9.798500000000000654e+00 -1.109309999999999974e+01 -1.147220000000000084e+01 -1.186849999999999916e+01 -1.162650000000000006e+01 -9.588839999999999364e+00 -8.787110000000000198e+00 -9.574939999999999785e+00 -9.789099999999999469e+00 -9.298370000000000246e+00
5.190000000000000000e+05 -1.057380000000000031e+01 -1.114620000000000033e+01 -1.175319999999999965e+01 -1.217179999999999929e+01 -1.255199999999999960e+01 -9.804700000000000415e+00 -1.109929999999999950e+01 -1.147840000000000060e+01 -1.187480000000000047e+01 -1.163269999999999982e+01 -9.594979999999999620e+00 -8.793189999999999173e+00 -9.581089999999999662e+00 -9.795260000000000744e+00 -9.304489999999999483e+00
5.200000000000000000e+05 -1.057990000000000030e+01 -1.115249999999999986e+01 -1.175939999999999941e+01 -1.217800000000000082e+01 -1.255819999999999936e+01 -9.810890000000000555e+00 -1.110549999999999926e+01 -1.148470000000000013e+01 -1.188100000000000023e+01 -1.163899999999999935e+01 -9.601119999999999877e+00 -8.799260000000000304e+00 -9.587220000000000297e+00 -9.801399999999999224e+00 -9.310600000000000875e+00
5.210000000000000000e+05 -1.058610000000000007e+01 -1.115859999999999985e+01 -1.176559999999999917e+01 -1.218430000000000035e+01 -1.256439999999999912e+01 -9.817059999999999675e+00 -1.111170000000000080e+01 -1.149089999999999989e+01 -1.188719999999999999e+01 -1.164520000000000088e+01 -9.607239999999999114e+00 -8.805320000000000036e+00 -9.593349999999999156e+00 -9.807529999999999859e+00 -9.316700000000000870e+00
5.220000000000000000e+05 -1.059229999999999983e+01 -1.116479999999999961e+01 -1.177180000000000071e+01 -1.219050000000000011e+01 -1.257070000000000043e+01 -9.823230000000000572e+00 -1.111790000000000056e+01 -1.149709999999999965e+01 -1.189339999999999975e+01 -1.165140000000000065e+01 -9.613350000000000506e+00 -8.811370000000000147e+00 -9.599460000000000548e+00 -9.813650000000000873e+00 -9.322789999999999466e+00
5.230000000000000000e+05 -1.059839999999999982e+01 -1.117099999999999937e+01 -1.177800000000000047e+01 -1.219669999999999987e+01 -1.257690000000000019e+01 -9.829380000000000450e+00 -1.112410000000000032e+01 -1.150319999999999965e+01 -1.189959999999999951e+01 -1.165760000000000041e+01 -9.619450000000000500e+00 -8.817399999999999238e+00 -9.605560000000000542e+00 -9.819760000000000488e+00 -9.328870000000000218e+00
5.240000000000000000e+05 -1.060459999999999958e+01 -1.117719999999999914e+01 -1.178420000000000023e+01 -1.220279999999999987e+01 -1.258300000000000018e+01 -9.835520000000000707e+00 -1.113020000000000032e+01 -1.150939999999999941e+01 -1.190579999999999927e+01 -1.166370000000000040e+01 -9.625540000000000873e+00 -8.823430000000000106e+00 -9.611649999999999139e+00 -9.825860000000000483e+00 -9.334939999999999571e+00
5.250000000000000000e+05 -1.061069999999999958e+01 -1.118329999999999913e+01 -1.179030000000000022e+01 -1.220899999999999963e+01 -1.258919999999999995e+01 -9.841649999999999565e+00 -1.113640000000000008e+01 -1.151559999999999917e+01 -1.191200000000000081e+01 -1.166990000000000016e+01 -9.631619999999999848e+00 -8.829449999999999577e+00 -9.617720000000000269e+00 -9.831939999999999458e+00 -9.340999999999999304e+00
5.260000000000000000e+05 -1.061679999999999957e+01 -1.118939999999999912e+01 -1.179649999999999999e+01 -1.221519999999999939e+01 -1.259539999999999971e+01 -9.847770000000000579e+00 -1.114250000000000007e+01 -1.152169999999999916e+01 -1.191810000000000080e+01 -1.167609999999999992e+01 -9.637679999999999580e+00 -8.835449999999999804e+00 -9.623789999999999623e+00 -9.838020000000000209e+00 -9.347039999999999793e+00
5.270000000000000000e+05 -1.062289999999999957e+01 -1.119560000000000066e+01 -1.180259999999999998e+01 -1.222129999999999939e+01 -1.260149999999999970e+01 -9.853870000000000573e+00 -1.114860000000000007e+01 -1.152779999999999916e+01 -1.192430000000000057e+01 -1.168219999999999992e+01 -9.643739999999999313e+00 -8.841440000000000410e+00 -9.629839999999999733e+00 -9.844079999999999941e+00 -9.353080000000000283e+00
5.280000000000000000e+05 -1.062899999999999956e+01 -1.120170000000000066e+01 -1.180869999999999997e+01 -1.222749999999999915e+01 -1.260769999999999946e+01 -9.859970000000000567e+00 -1.115470000000000006e+01 -1.153400000000000070e+01 -1.193040000000000056e+01 -1.168829999999999991e+01 -9.649779999999999802e+00 -8.847429999999999239e+00 -9.635889999999999844e+00 -9.850130000000000052e+00 -9.359099999999999753e+00
5.290000000000000000e+05 -1.063509999999999955e+01 -1.120780000000000065e+01 -1.181489999999999974e+01 -1.223359999999999914e+01 -1.261379999999999946e+01 -9.866049999999999542e+00 -1.116080000000000005e+01 -1.154010000000000069e+01 -1.193660000000000032e+01 -1.169449999999999967e+01 -9.655810000000000670e+00 -8.853400000000000603e+00 -9.641920000000000712e+00 -9.856170000000000542e+00 -9.365109999999999602e+00
5.300000000000000000e+05 -1.064119999999999955e+01 -1.121390000000000065e+01 -1.182099999999999973e+01 -1.223969999999999914e+01 -1.261989999999999945e+01 -9.872120000000000672e+00 -1.116690000000000005e+01 -1.154620000000000068e+01 -1.194270000000000032e+01 -1.170059999999999967e+01 -9.661830000000000140e+00 -8.859360000000000568e+00 -9.647940000000000182e+00 -9.862199999999999633e+00 -9.371109999999999829e+00
5.310000000000000000e+05 -1.064719999999999978e+01 -1.121990000000000087e+01 -1.182709999999999972e+01 -1.224579999999999913e+01 -1.262599999999999945e+01 -9.878180000000000405e+00 -1.117300000000000004e+01 -1.155230000000000068e+01 -1.194880000000000031e+01 -1.170669999999999966e+01 -9.667839999999999989e+00 -8.865309999999999135e+00 -9.653950000000000031e+00 -9.868220000000000880e+00 -9.377100000000000435e+00
5.320000000000000000e+05 -1.065329999999999977e+01 -1.122600000000000087e+01 -1.183309999999999995e+01 -1.225189999999999912e+01 -1.263209999999999944e+01 -9.884230000000000516e+00 -1.117910000000000004e+01 -1.155829999999999913e+01 -1.195490000000000030e+01 -1.171269999999999989e+01 -9.673840000000000217e+00 -8.871240000000000236e+00 -9.659950000000000259e+00 -9.874230000000000729e+00 -9.383079999999999643e+00
5.330000000000000000e+05 -1.065930000000000000e+01 -1.123210000000000086e+01 -1.183919999999999995e+01 -1.225799999999999912e+01 -1.263819999999999943e+01 -9.890269999999999229e+00 -1.118510000000000026e+01 -1.156439999999999912e+01 -1.196090000000000053e+01 -1.171879999999999988e+01 -9.679830000000000823e+00 -8.877169999999999561e+00 -9.665940000000000865e+00 -9.880219999999999558e+00 -9.389039999999999608e+00
5.340000000000000000e+05 -1.066530000000000022e+01 -1.123809999999999931e+01 -1.184529999999999994e+01 -1.226399999999999935e+01 -1.264429999999999943e+01 -9.896300000000000097e+00 -1.119120000000000026e+01 -1.157049999999999912e+01 -1.196700000000000053e+01 -1.172489999999999988e+01 -9.685810000000000031e+00 -8.883089999999999264e+00 -9.671910000000000451e+00 -9.886210000000000164e+00 -9.394999999999999574e+00
5.350000000000000000e+05 -1.067130000000000045e+01 -1.124409999999999954e+01 -1.185130000000000017e+01 -1.227009999999999934e+01 -1.265039999999999942e+01 -9.902309999999999945e+00 -1.119720000000000049e+01 -1.157649999999999935e+01 -1.197310000000000052e+01 -1.173090000000000011e+01 -9.691769999999999996e+00 -8.888999999999999346e+00 -9.677880000000000038e+00 -9.892179999999999751e+00 -9.400949999999999918e+00
5.360000000000000000e+05 -1.067740000000000045e+01 -1.125019999999999953e+01 -1.185740000000000016e+01 -1.227609999999999957e+01 -1.265639999999999965e+01 -9.908319999999999794e+00 -1.120320000000000071e+01 -1.158249999999999957e+01 -1.197910000000000075e+01 -1.173700000000000010e+01 -9.697729999999999961e+00 -8.894890000000000185e+00 -9.683830000000000382e+00 -9.898149999999999338e+00 -9.406879999999999242e+00
5.370000000000000000e+05 -1.068329999999999913e+01 -1.125619999999999976e+01 -1.186340000000000039e+01 -1.228219999999999956e+01 -1.266249999999999964e+01 -9.914310000000000400e+00 -1.120919999999999916e+01 -1.158859999999999957e+01 -1.198520000000000074e+01 -1.174300000000000033e+01 -9.703670000000000684e+00 -8.900779999999999248e+00 -9.689780000000000726e+00 -9.904099999999999682e+00 -9.412800000000000722e+00
5.380000000000000000e+05 -1.068929999999999936e+01 -1.126219999999999999e+01 -1.186940000000000062e+01 -1.228819999999999979e+01 -1.266849999999999987e+01 -9.920289999999999608e+00 -1.121519999999999939e+01 -1.159459999999999980e+01 -1.199119999999999919e+01 -1.174900000000000055e+01 -9.709600000000000009e+00 -8.906650000000000844e+00 -9.695710000000000051e+00 -9.910040000000000404e+00 -9.418720000000000425e+00
5.390000000000000000e+05 -1.069529999999999959e+01 -1.126820000000000022e+01 -1.187540000000000084e+01 -1.229420000000000002e+01 -1.267450000000000010e+01 -9.926259999999999195e+00 -1.122119999999999962e+01 -1.160060000000000002e+01 -1.199719999999999942e+01 -1.175500000000000078e+01 -9.715529999999999333e+00 -8.912520000000000664e+00 -9.701629999999999754e+00 -9.915969999999999729e+00 -9.424620000000000886e+00
5.400000000000000000e+05 -1.070129999999999981e+01 -1.127420000000000044e+01 -1.188139999999999930e+01 -1.230020000000000024e+01 -1.268050000000000033e+01 -9.932219999999999160e+00 -1.122719999999999985e+01 -1.160650000000000048e+01 -1.200319999999999965e+01 -1.176099999999999923e+01 -9.721439999999999415e+00 -8.918369999999999465e+00 -9.707549999999999457e+00 -9.921889999999999432e+00 -9.430509999999999948e+00
5.410000000000000000e+05 -1.070720000000000027e+01 -1.128009999999999913e+01 -1.188739999999999952e+01 -1.230620000000000047e+01 -1.268650000000000055e+01 -9.938169999999999504e+00 -1.123310000000000031e+01 -1.161250000000000071e+01 -1.200919999999999987e+01 -1.176699999999999946e+01 -9.727339999999999876e+00 -8.924210000000000420e+00 -9.713449999999999918e+00 -9.927799999999999514e+00 -9.436389999999999390e+00
5.420000000000000000e+05 -1.071310000000000073e+01 -1.128609999999999935e+01 -1.189339999999999975e+01 -1.231220000000000070e+01 -1.269250000000000078e+01 -9.944110000000000227e+00 -1.123910000000000053e+01 -1.161849999999999916e+01 -1.201520000000000010e+01 -1.177299999999999969e+01 -9.733230000000000715e+00 -8.930039999999999978e+00 -9.719340000000000757e+00 -9.933699999999999974e+00 -9.442259999999999209e+00
5.430000000000000000e+05 -1.071909999999999918e+01 -1.129199999999999982e+01 -1.189930000000000021e+01 -1.231809999999999938e+01 -1.269849999999999923e+01 -9.950039999999999552e+00 -1.124499999999999922e+01 -1.162439999999999962e+01 -1.202120000000000033e+01 -1.177890000000000015e+01 -9.739110000000000156e+00 -8.935869999999999536e+00 -9.725220000000000198e+00 -9.939590000000000813e+00 -9.448119999999999408e+00
5.440000000000000000e+05 -1.072499999999999964e+01 -1.129800000000000004e+01 -1.190530000000000044e+01 -1.232409999999999961e+01 -1.270439999999999969e+01 -9.955959999999999255e+00 -1.125099999999999945e+01 -1.163039999999999985e+01 -1.202710000000000079e+01 -1.178490000000000038e+01 -9.744979999999999976e+00 -8.941679999999999851e+00 -9.731090000000000018e+00 -9.945460000000000633e+00 -9.453969999999999985e+00
5.450000000000000000e+05 -1.073090000000000011e+01 -1.130390000000000050e+01 -1.191119999999999912e+01 -1.233000000000000007e+01 -1.271039999999999992e+01 -9.961869999999999337e+00 -1.125689999999999991e+01 -1.163630000000000031e+01 -1.203309999999999924e+01 -1.179080000000000084e+01 -9.750840000000000174e+00 -8.947480000000000544e+00 -9.736950000000000216e+00 -9.951330000000000453e+00 -9.459809999999999164e+00
5.460000000000000000e+05 -1.073680000000000057e+01 -1.130979999999999919e+01 -1.191709999999999958e+01 -1.233600000000000030e+01 -1.271630000000000038e+01 -9.967760000000000176e+00 -1.126280000000000037e+01 -1.164220000000000077e+01 -1.203899999999999970e+01 -1.179669999999999952e+01 -9.756690000000000751e+00 -8.953269999999999840e+00 -9.742789999999999395e+00 -9.957190000000000651e+00 -9.465640000000000498e+00
